pdf_name,label_key,year,value,type
spa_2015_april_vor,verg landsframleidsla,2014,3.7,history
spa_2015_april_vor,verg landsframleidsla,2015,3.8,forecast
spa_2015_april_vor,verg landsframleidsla,2016,3.3,extrapolation
spa_2015_april_vor,verg landsframleidsla,2017,3.0,extrapolation
spa_2015_april_vor,verg landsframleidsla,2018,2.9,extrapolation
spa_2015_april_vor,verg landsframleidsla,2019,2.6,extrapolation
spa_2015_april_vor,samneysla,2014,1.8,history
spa_2015_april_vor,samneysla,2015,1.8,forecast
spa_2015_april_vor,samneysla,2016,1.5,extrapolation
spa_2015_april_vor,samneysla,2017,1.7,extrapolation
spa_2015_april_vor,samneysla,2018,1.5,extrapolation
spa_2015_april_vor,samneysla,2019,2.2,extrapolation
spa_2015_april_vor,fjarmunamyndun,2014,13.7,history
spa_2015_april_vor,fjarmunamyndun,2015,18.1,forecast
spa_2015_april_vor,fjarmunamyndun,2016,16.3,extrapolation
spa_2015_april_vor,fjarmunamyndun,2017,4.7,extrapolation
spa_2015_april_vor,fjarmunamyndun,2018,0.6,extrapolation
spa_2015_april_vor,fjarmunamyndun,2019,5.3,extrapolation
spa_2015_april_vor,atvinnuvegafjarfesting,2014,15.1,history
spa_2015_april_vor,atvinnuvegafjarfesting,2015,20.6,forecast
spa_2015_april_vor,atvinnuvegafjarfesting,2016,18.2,extrapolation
spa_2015_april_vor,atvinnuvegafjarfesting,2017,3.8,extrapolation
spa_2015_april_vor,atvinnuvegafjarfesting,2018,-1.8,extrapolation
spa_2015_april_vor,atvinnuvegafjarfesting,2019,4.4,extrapolation
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2014,14.9,history
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2015,20.8,forecast
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2016,20.6,extrapolation
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2017,12.5,extrapolation
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2018,10.1,extrapolation
spa_2015_april_vor,fjarfesting i ibudarhusnaedi,2019,8.6,extrapolation
spa_2015_april_vor,fjarfesting hins opinbera,2014,7.5,history
spa_2015_april_vor,fjarfesting hins opinbera,2015,2.5,forecast
spa_2015_april_vor,fjarfesting hins opinbera,2016,1.5,extrapolation
spa_2015_april_vor,fjarfesting hins opinbera,2017,-1.0,extrapolation
spa_2015_april_vor,fjarfesting hins opinbera,2018,0.5,extrapolation
spa_2015_april_vor,fjarfesting hins opinbera,2019,5.0,extrapolation
spa_2015_april_vor,thjodarutgjold alls,2014,5.3,history
spa_2015_april_vor,thjodarutgjold alls,2015,5.9,forecast
spa_2015_april_vor,thjodarutgjold alls,2016,5.4,extrapolation
spa_2015_april_vor,thjodarutgjold alls,2017,3.0,extrapolation
spa_2015_april_vor,thjodarutgjold alls,2018,2.0,extrapolation
spa_2015_april_vor,thjodarutgjold alls,2019,3.1,extrapolation
spa_2015_april_vor,utflutningur voru og thjonustu,2014,3.1,history
spa_2015_april_vor,utflutningur voru og thjonustu,2015,5.3,forecast
