pdf_name,label_key,year,value,type
spa_2014_april_vor,einkaneysla,2013,1.2,history
spa_2014_april_vor,einkaneysla,2014,3.5,forecast
spa_2014_april_vor,einkaneysla,2015,3.3,extrapolation
spa_2014_april_vor,einkaneysla,2016,2.8,extrapolation
spa_2014_april_vor,einkaneysla,2017,2.9,extrapolation
spa_2014_april_vor,einkaneysla,2018,2.9,extrapolation
spa_2014_april_vor,samneysla,2013,1.3,history
spa_2014_april_vor,samneysla,2014,0.7,forecast
spa_2014_april_vor,samneysla,2015,0.8,extrapolation
spa_2014_april_vor,samneysla,2016,1.7,extrapolation
spa_2014_april_vor,samneysla,2017,1.9,extrapolation
spa_2014_april_vor,samneysla,2018,1.8,extrapolation
spa_2014_april_vor,fjarmunamyndun,2013,-3.4,history
spa_2014_april_vor,fjarmunamyndun,2014,9.2,forecast
spa_2014_april_vor,fjarmunamyndun,2015,18.2,extrapolation
spa_2014_april_vor,fjarmunamyndun,2016,13.1,extrapolation
spa_2014_april_vor,fjarmunamyndun,2017,-0.4,extrapolation
spa_2014_april_vor,fjarmunamyndun,2018,6.3,extrapolation
spa_2014_april_vor,atvinnuvegafjarfesting,2013,-10.2,history
spa_2014_april_vor,atvinnuvegafjarfesting,2014,7.2,forecast
spa_2014_april_vor,atvinnuvegafjarfesting,2015,21.4,extrapolation
spa_2014_april_vor,atvinnuvegafjarfesting,2016,14.6,extrapolation
spa_2014_april_vor,atvinnuvegafjarfesting,2017,-3.8,extrapolation
spa_2014_april_vor,atvinnuvegafjarfesting,2018,5.3,extrapolation
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2013,10.8,history
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2014,19.7,forecast
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2015,19.9,extrapolation
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2016,16.0,extrapolation
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2017,10.9,extrapolation
spa_2014_april_vor,fjarfesting i ibudarhusnaedi,2018,8.7,extrapolation
spa_2014_april_vor,fjarfesting hins opinbera,2013,11.7,history
spa_2014_april_vor,fjarfesting hins opinbera,2014,5.5,forecast
spa_2014_april_vor,fjarfesting hins opinbera,2015,0.8,extrapolation
spa_2014_april_vor,fjarfesting hins opinbera,2016,-0.4,extrapolation
spa_2014_april_vor,fjarfesting hins opinbera,2017,-0.6,extrapolation
spa_2014_april_vor,fjarfesting hins opinbera,2018,7.4,extrapolation
spa_2014_april_vor,thjodarutgjold alls,2013,0.1,history
spa_2014_april_vor,thjodarutgjold alls,2014,3.6,forecast
spa_2014_april_vor,thjodarutgjold alls,2015,4.9,extrapolation
spa_2014_april_vor,thjodarutgjold alls,2016,4.2,extrapolation
spa_2014_april_vor,thjodarutgjold alls,2017,2.1,extrapolation
spa_2014_april_vor,thjodarutgjold alls,2018,3.2,extrapolation
spa_2014_april_vor,utflutningur voru og thjonustu,2013,5.3,history
spa_2014_april_vor,utflutningur voru og thjonustu,2014,2.2,forecast
spa_2014_april_vor,utflutningur voru og thjonustu,2015,2.4,extrapolation
spa_2014_april_vor,utflutningur voru og thjonustu,2016,2.5,extrapolation
